,id,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,has_den,last_update,is_active,activation_date
314,508378,Calgary,Beltline,51.0411205,-114.0804713,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/508378,Apartment,1700,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
315,510224,Calgary,Beltline,51.0406581,-114.0924003,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/510224,Apartment,1550,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
316,351340,Calgary,Beltline,51.0408325,-114.0752992,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/351340,Apartment,1599,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
317,440279,Calgary,Beltline,51.040578,-114.070712,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/440279,Condo Unit,1900,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
318,552337,Calgary,Beltline,51.0403067,-114.0661983,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/552337,Condo Unit,2600,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
319,312576,Calgary,Beltline,51.051027639582,-114.070015083581,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/312576,Condo Unit,4000,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
320,426705,Calgary,Beltline,51.0387874,-114.0801787,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/426705,Condo Unit,2350,1,,1.0,False,True,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
321,547638,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/547638,Condo Unit,1900,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
322,440472,Calgary,Beltline,51.039783,-114.07958,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/440472,Apartment,1700,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
323,517361,Calgary,Beltline,51.0396774,-114.0935223,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/517361,Condo Unit,2500,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
324,503844,Calgary,Beltline,51.0435505,-114.0866958,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/503844,Apartment,2300,2,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
325,552191,Calgary,Beltline,51.039958,-114.086261,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/552191,Condo Unit,1300,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
326,470669,Calgary,Beltline,51.0404411,-114.0688188,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/470669,Condo Unit,2300,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
327,545100,Calgary,Beltline,51.0404464,-114.082959,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/545100,Condo Unit,1700,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
328,552517,Calgary,Beltline,51.0408589,-114.0828728,/ab/calgary/rentals/apartment/1-bedroom/beltline/non-smoking/552517,Apartment,1650,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
329,525911,Calgary,Beltline,51.0436967,-114.076446,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/525911,Condo Unit,800,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
330,420136,Calgary,Beltline,51.0393317,-114.0812304,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/420136,Condo Unit,2650,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
331,370995,Calgary,Beltline,51.042690351237,-114.067814100224,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/370995,Condo Unit,2650,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
332,349064,Calgary,Beltline,51.0418914,-114.0688895,/ab/calgary/rentals/condo/1-bedroom/beltline/non-smoking/349064,Condo Unit,1875,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
333,111726,Calgary,Beltline,51.04313,-114.0640803,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/111726,Apartment,1815,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
334,489932,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/489932,Condo Unit,3300,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
335,466532,Calgary,Beltline,51.0427839,-114.0678235,/ab/calgary/rentals/apartment/1-bedroom/beltline/furnished/466532,Apartment,2300,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
336,339850,Calgary,Beltline,51.0405578,-114.0737581,/ab/calgary/rentals/apartment/1-bedroom/beltline/non-smoking/339850,Apartment,1650,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
337,408649,Calgary,Beltline,51.040073,-114.074693,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/408649,Apartment,1766,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
338,551530,Calgary,Beltline,51.0435831,-114.0866581,/ab/calgary/rentals/condo/1-bedroom/beltline/non-smoking/551530,Condo Unit,1890,1,,1.0,False,False,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
339,542229,Calgary,Beltline,51.0418991,-114.0689231,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/542229,Condo Unit,2400,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
340,546706,Calgary,Beltline,51.039145,-114.0753475,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/546706,Condo Unit,2100,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
341,543310,Calgary,Beltline,51.0419755,-114.0594055,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/543310,Condo Unit,2200,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
342,499639,Calgary,Beltline,51.0435505,-114.0866958,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/499639,Condo Unit,2100,1,,1.0,False,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
343,501981,Calgary,Beltline,51.0387688,-114.0790789,/ab/calgary/rentals/condo/1-bedroom/beltline/non-smoking/501981,Condo Unit,1800,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
344,551024,Calgary,Beltline,51.0402414,-114.080255,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/551024,Condo Unit,2500,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
345,549996,Calgary,Beltline,51.0423275,-114.0866178,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/549996,Condo Unit,3650,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
346,299469,Calgary,Beltline,51.0396021,-114.0757989,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/299469,Apartment,2450,2,,2.5,True,True,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
347,549914,Calgary,Beltline,51.0405974,-114.0936675,/ab/calgary/rentals/apartment/2-bedrooms/beltline/549914,Apartment,1895,2,,1.5,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
348,11175,Calgary,Beltline,51.039629,-114.0679753,/ab/calgary/rentals/apartment/1-bedroom/beltline/non-smoking/11175,Apartment,1590,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
349,488469,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/488469,Condo Unit,2550,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
350,340367,Calgary,Beltline,51.0420167,-114.0923199,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/340367,Condo Unit,2500,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
351,464537,Calgary,Beltline,51.0412522,-114.0856247,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/464537,Apartment,1775,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
352,87827,Calgary,Beltline,51.0405504,-114.0898452,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/87827,Apartment,1650,2,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
353,539027,Calgary,Beltline,51.0404464,-114.082959,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/539027,Condo Unit,1900,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
354,432627,Calgary,Beltline,51.042754749897,-114.059724861377,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/432627,Condo Unit,2450,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
355,472376,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/472376,Condo Unit,3500,1,,1.5,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
356,318402,Calgary,Beltline,51.0403911,-114.064858,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/318402,Apartment,1770,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
357,140326,Calgary,Beltline,51.0400029,-114.075272,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/140326,Condo Unit,3300,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
358,62984,Calgary,Beltline,51.0416585,-114.059895,/ab/calgary/rentals/apartment/2-bedrooms/beltline/furnished/62984,Apartment,3250,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
359,538980,Calgary,Beltline,51.0411554,-114.0788798,/ab/calgary/rentals/townhouse/2-bedrooms/beltline/furnished/538980,Townhouse,2495,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
360,121385,Calgary,Beltline,51.040504,-114.089806,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/121385,Apartment,1400,1,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
361,139573,Calgary,Beltline,51.0422674,-114.0845042,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/139573,Apartment,1420,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
362,433243,Calgary,Beltline,51.041837187973,-114.07202629444,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/433243,Apartment,1973,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
363,437165,Calgary,Beltline,51.0431503,-114.0763778,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/437165,Condo Unit,2700,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
364,295401,Calgary,Beltline,51.0420466,-114.0932988,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/295401,Apartment,1750,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
365,466892,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/466892,Condo Unit,3250,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
366,454150,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/454150,Condo Unit,2500,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
367,483303,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/483303,Condo Unit,2400,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
368,335626,Calgary,Beltline,51.0423207,-114.0834087,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/335626,Apartment,1420,0,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
369,85146,Calgary,Beltline,51.0423757,-114.0876612,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/85146,Condo Unit,2900,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
370,549679,Calgary,Beltline,51.0388233,-114.0771254,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/549679,Apartment,2950,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
371,384798,Calgary,Beltline,51.0402772,-114.0662295,/ab/calgary/rentals/condo/2-bedrooms/beltline/short-term/384798,Condo Unit,3200,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
372,539799,Calgary,Beltline,51.0394282,-114.0811418,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/539799,Condo Unit,2400,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
373,118519,Calgary,Beltline,51.041831574299,-114.059276467459,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/118519,Condo Unit,2400,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
374,493185,Calgary,Beltline,51.0388076,-114.0804287,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/493185,Condo Unit,3600,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
375,511238,Calgary,Beltline,51.040142,-114.0788519,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/511238,Apartment,1850,2,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
376,547398,Calgary,Beltline,51.041835,-114.0722421,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/547398,Condo Unit,1825,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
377,421694,Calgary,Beltline,51.042282602994,-114.085574989844,/ab/calgary/rentals/condo/3-bedrooms/beltline/pet-friendly/421694,Condo Unit,2800,3,,2.5,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
378,334867,Calgary,Beltline,51.0420136,-114.0594653,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/334867,Condo Unit,3500,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
379,371601,Calgary,Beltline,51.0385541,-114.0741194,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/371601,Condo Unit,2250,1,,1.0,True,True,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
380,543932,Calgary,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/543932,Condo Unit,2500,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
381,546862,Calgary,Beltline,51.0390766,-114.070143,/ab/calgary/rentals/condo/1-bedroom/beltline/non-smoking/546862,Condo Unit,1750,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
382,347668,Calgary,Beltline,51.0416453,-114.0690963,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/347668,Condo Unit,3000,2,,2.0,True,True,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
383,545760,Calgary,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/545760,Condo Unit,2750,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
384,295409,Calgary,Beltline,51.0420466,-114.0932988,/ab/calgary/rentals/apartment/2-bedrooms/beltline/pet-friendly/295409,Apartment,2300,2,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
385,488352,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/488352,Condo Unit,3300,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
386,453950,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/453950,Condo Unit,2600,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
387,444462,Calgary,Beltline,51.0436211,-114.0818131,/ab/calgary/rentals/apartment/2-bedrooms/beltline/non-smoking/444462,Apartment,2545,2,,2.0,False,False,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
388,547083,Calgary,Beltline,51.0423757,-114.0876612,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/547083,Condo Unit,2800,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
389,523946,Calgary,Beltline,51.0419827,-114.0730766,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/523946,Condo Unit,3950,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
390,431689,Calgary,Beltline,51.0389718,-114.0768332,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/431689,Condo Unit,2450,2,,1.0,False,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
391,546996,Calgary,Beltline,51.0404268,-114.0655678,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/546996,Condo Unit,3750,2,,1.5,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
392,481236,Calgary,Beltline,51.0418633,-114.0723707,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/481236,Condo Unit,2600,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
393,354795,Calgary,Beltline,51.0433635,-114.0761203,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/354795,Condo Unit,4200,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
394,397642,Calgary,Beltline,51.039977755467,-114.075265661186,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/397642,Condo Unit,2795,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
395,538359,Calgary,Beltline,51.0385541,-114.0741194,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/538359,Condo Unit,3100,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
396,321712,Calgary,Beltline,51.0434748,-114.0761087,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/321712,Condo Unit,2400,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
397,532711,Calgary,Beltline,51.0437,-114.07212,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/532711,Apartment,5500,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
398,531072,Calgary,Beltline,51.0394829,-114.0900058,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/531072,Apartment,1850,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
399,75443,Calgary,Beltline,51.0413904,-114.0762163,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/75443,Apartment,1800,1,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
400,460855,Calgary,Beltline,51.04011,-114.0779808,/ab/calgary/rentals/apartment/1-bedroom/beltline/non-smoking/460855,Apartment,1600,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
401,452842,Calgary,Beltline,51.0392327,-114.0784435,/ab/calgary/rentals/apartment/1-bedroom/beltline/non-smoking/452842,Apartment,1600,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
402,530801,Calgary,Beltline,51.0416819,-114.0779426,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/530801,Apartment,1500,1,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
403,552761,Calgary,Beltline,51.0388233,-114.0771254,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/552761,Condo Unit,2800,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
404,328536,Calgary,Beltline,51.046991422232,-114.0801115021,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/328536,Condo Unit,3300,2,,2.0,False,False,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
405,549455,Calgary,Beltline,51.0388913,-114.0640589,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/549455,Condo Unit,2725,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
406,552295,Calgary,Beltline,51.0431794,-114.076378,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/552295,Condo Unit,2600,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
407,392741,Calgary,Beltline,51.0434543,-114.0763604,/ab/calgary/rentals/apartment/1-bedroom/beltline/short-term/392741,Apartment,2000,1,,1.0,False,False,True,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
408,322623,Calgary,Beltline,51.0388766,-114.0640003,/ab/calgary/rentals/condo/1-bedroom/beltline/short-term/322623,Condo Unit,2200,1,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
409,551863,Calgary,Beltline,51.0406225,-114.0935983,/ab/calgary/rentals/apartment/2-bedrooms/beltline/non-smoking/551863,Apartment,2650,2,,1.5,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
410,137984,Calgary,Beltline,51.0401861,-114.0784295,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/137984,Apartment,1099,1,,1.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
411,549311,Calgary,Beltline,51.0398704,-114.076018,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/549311,Condo Unit,3200,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
412,361425,Calgary,Beltline,51.043415589089,-114.086502680951,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/361425,Condo Unit,2300,2,,2.0,True,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
413,550018,Calgary,Beltline,51.0423275,-114.0866178,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/550018,Condo Unit,2450,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
414,550670,Calgary,Beltline,51.0417454,-114.0732464,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/550670,Condo Unit,5000,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
415,414490,Calgary,Beltline,51.0389163,-114.0809754,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/414490,Condo Unit,2000,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
416,467992,Calgary,Beltline,51.043500841012,-114.086594292065,/ab/calgary/rentals/condo/1-bedroom/beltline/non-smoking/467992,Condo Unit,1875,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
417,334787,Calgary,Beltline,51.040463,-114.065595,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/334787,Condo Unit,3400,2,,2.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
418,468620,Calgary,Beltline,51.0429559,-114.0885973,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/468620,Apartment,1865,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
419,493552,Calgary,Beltline,51.0420136,-114.0594653,/ab/calgary/rentals/condo/1-bedroom/beltline/pet-friendly/493552,Condo Unit,1995,1,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
420,543991,Calgary,Beltline,51.0416883,-114.0786542,/ab/calgary/rentals/apartment/2-bedrooms/beltline/non-smoking/543991,Apartment,2450,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
421,549737,Calgary,Beltline,51.0409323,-114.0879841,/ab/calgary/rentals/condo/1-bedroom/beltline/furnished/549737,Condo Unit,2100,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
422,548087,Calgary,Beltline,51.0404102,-114.0854209,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/548087,Condo Unit,3000,2,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
423,414320,Calgary,Beltline,51.040055916598,-114.075808787697,/ab/calgary/rentals/condo/2-bedrooms/beltline/furnished/414320,Condo Unit,3500,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
424,546585,Calgary,Beltline,51.0435505,-114.0866958,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/546585,Condo Unit,2295,2,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
425,90700,Calgary,Beltline,51.0478889,-114.0867382,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/90700,Condo Unit,1995,2,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
426,550612,Calgary,Beltline,51.0392657,-114.0680889,/ab/calgary/rentals/condo/2-bedrooms/beltline/non-smoking/550612,Condo Unit,2200,2,,2.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
427,292056,Calgary,Beltline,51.04020660351,-114.08025,/ab/calgary/rentals/condo/2-bedrooms/beltline/pet-friendly/292056,Condo Unit,2050,2,,1.0,True,True,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
428,523158,Calgary,Beltline,51.0415915,-114.0948995,/ab/calgary/rentals/condo/1-bedroom/beltline/non-smoking/523158,Condo Unit,1600,1,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
429,442224,Calgary,Beltline,51.039213927032,-114.073257006958,/ab/calgary/rentals/apartment/studio/beltline/furnished/442224,Apartment,1490,0,,1.0,False,False,False,2023-12-30 17:44:14.636361,True,2023-12-30 17:44:14.641347
